,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
219,"Roswell, Raleigh, NC",35.902086,-78.5971,Hallmark Creations,35.905600891504136,-78.60019896410137,Gift Shop
220,"Roswell, Raleigh, NC",35.902086,-78.5971,Manhattan Pzza,35.904733,-78.600255,Pizza Place
221,"Roswell, Raleigh, NC",35.902086,-78.5971,Learning Express,35.904834107162834,-78.60055003072449,Toy / Game Store
222,"Roswell, Raleigh, NC",35.902086,-78.5971,Olive Park,35.90142723521537,-78.60205725142731,Shopping Plaza
223,"Roswell, Raleigh, NC",35.902086,-78.5971,Yopop,35.90525477668199,-78.60041145195959,Ice Cream Shop
224,"Roswell, Raleigh, NC",35.902086,-78.5971,Chronic Tacos,35.901795,-78.602322,Mexican Restaurant
225,"Roswell, Raleigh, NC",35.902086,-78.5971,Elle Hair Spa,35.90547382076038,-78.60039378310499,Health & Beauty Service
226,"Roswell, Raleigh, NC",35.902086,-78.5971,pure barre,35.90550176371309,-78.6006581219752,Gym
227,"North Falls, Raleigh, NC",35.93594255,-78.5816341350749,Upper Neuse Greenway,35.93857197519527,-78.58011037432836,Trail
228,"North Falls, Raleigh, NC",35.93594255,-78.5816341350749,Subway,35.93209779103312,-78.58080340589571,Sandwich Place
229,"North Falls, Raleigh, NC",35.93594255,-78.5816341350749,Pintlifters Union Local 813,35.93692420320287,-78.5806855559349,Beer Garden
230,"North Falls, Raleigh, NC",35.93594255,-78.5816341350749,Paddle Creek,35.9392596,-78.57952952384949,Lake
231,"North Falls, Raleigh, NC",35.93594255,-78.5816341350749,Falls Dam Country Store,35.93988829649472,-78.58004384304735,Grocery Store
232,"North Falls, Raleigh, NC",35.93594255,-78.5816341350749,Falls Dam Canoe Launch,35.939610740678674,-78.57868143479641,Outdoors & Recreation
233,"North Falls, Raleigh, NC",35.93594255,-78.5816341350749,Tailrace Fishing Area,35.94017674036649,-78.58310978065015,Trail
234,"Richmond Hill, Raleigh, NC",35.89894545,-78.6440924052951,The Rosen Law Firm,35.89604537,-78.64681994,Lawyer
235,"Stratford Park, Raleigh, NC",35.7655997,-78.6049320577381,Dacian Road Park,35.762335544134004,-78.60204112615955,Playground
236,"Stratford Park, Raleigh, NC",35.7655997,-78.6049320577381,The Curtain Shop,35.76653727944268,-78.60003232955933,Home Service
237,"Stratford Park, Raleigh, NC",35.7655997,-78.6049320577381,The Curtain Shop,35.76483099595719,-78.59967827796936,Home Service
238,"Stratford Park, Raleigh, NC",35.7655997,-78.6049320577381,Arbol Complete Tree Service,35.767077014557586,-78.59988212585449,Garden Center
239,"Bentley Woods, Raleigh, NC",35.872203,-78.547793470267,Dunkin' Donuts,35.87263480422751,-78.5507713708081,Donut Shop
240,"Lowden Street, Raleigh, NC",35.8141962,-78.6336897,Fallon Park,35.815168369621254,-78.63704681396484,Park
241,"Lowden Street, Raleigh, NC",35.8141962,-78.6336897,F3 Raleigh - Late Night,35.81748256488038,-78.63541603088377,Athletics & Sports
242,"Lowden Street, Raleigh, NC",35.8141962,-78.6336897,Oaks Pool,35.810635066189285,-78.63482300573395,Pool
243,"Lowden Street, Raleigh, NC",35.8141962,-78.6336897,Mr. Skins Layer,35.81767714813145,-78.63687324932175,Dog Run
244,"Lakestone, Raleigh, NC",35.833958,-78.6532855291468,Green Park,35.83563656296124,-78.65516288976447,Park
245,"Lakestone, Raleigh, NC",35.833958,-78.6532855291468,Lake Park Trail,35.83776283202148,-78.65173903075916,Trail
246,"Lakestone, Raleigh, NC",35.833958,-78.6532855291468,Forsyth St.,35.83266113433102,-78.65828193438593,Sculpture Garden
247,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Dollar Tree,35.81944164160633,-78.62630919186486,Discount Store
248,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Planet Fitness,35.81918057141079,-78.62590902175091,Gym / Fitness Center
249,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Vitamin Shoppe,35.8202436,-78.6241762,Supplement Shop
250,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Hampton Raleigh-north,35.82444866842768,-78.62402737140656,Hotel
251,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Redbox,35.820861,-78.62726,Video Store
252,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Qdoba Mexican Grill,35.81995546025851,-78.62602025270462,Mexican Restaurant
253,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Tuesday Morning,35.8192752,-78.62656,Discount Store
254,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Pizza Hut,35.81990045142368,-78.62587340556729,Pizza Place
255,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Kroger,35.8194008598163,-78.62789511680603,Supermarket
256,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Jasmin Mediterranean Bistro,35.820169151277724,-78.62613730859253,Mediterranean Restaurant
257,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,T-Mobile,35.81989236971469,-78.62580706660992,Mobile Phone Shop
258,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Courtyard by Marriott Raleigh Midtown,35.8237865,-78.6231146,Hotel
259,"Plantation Road, Raleigh, NC",35.82301785,-78.6283849037547,Extended Stay America - Raleigh,35.826562741230724,-78.62615294079295,Hotel
260,"Oak Park, Raleigh, NC",35.8466277,-78.7055493598516,Linny and Mo-We Make Memories,35.846096,-78.704919,Concert Hall
261,"Oak Park, Raleigh, NC",35.8466277,-78.7055493598516,Tri-Caulking,35.8449232,-78.7082533,Construction & Landscaping
262,"Oak Park, Raleigh, NC",35.8466277,-78.7055493598516,Oak Park Swim and Raquet Club,35.84450723381962,-78.70296276970929,Pool
263,"Northwood Acres, Raleigh, NC",35.8462816,-78.6378698055441,"Cii Technology Solutions, Inc",35.8444676,-78.6423561,Electronics Store
264,"Canadero, Raleigh, NC",35.869831,-78.7400882367874,Green Peaks,35.8740145,-78.7398546,Water Park
265,"Ridgeway, Raleigh, NC",35.80818195,-78.6836978532926,Bus Stop Lake Boone Trail and Myron Dr,35.806179852478216,-78.6873514000623,Bus Station
266,"Country Life Estates, Raleigh, NC",35.8546966,-78.6781664919253,Harris Teeter,35.85717816413243,-78.67977248795144,Supermarket
267,"Country Life Estates, Raleigh, NC",35.8546966,-78.6781664919253,MOD Pizza,35.85787804731343,-78.68033896017336,Pizza Place
268,"Country Life Estates, Raleigh, NC",35.8546966,-78.6781664919253,Starbucks,35.857214794380454,-78.67976911822436,Coffee Shop
269,"Country Life Estates, Raleigh, NC",35.8546966,-78.6781664919253,Precision Striping And Lot Restorations,35.85428,-78.67704,Construction & Landscaping
270,"Country Life Estates, Raleigh, NC",35.8546966,-78.6781664919253,Hardee's,35.85822755352199,-78.68111854025214,Fast Food Restaurant
271,"Country Life Estates, Raleigh, NC",35.8546966,-78.6781664919253,The Wide Shoe Company,35.853478,-78.680632,Shoe Store
272,"Carlton Park, Raleigh, NC",35.8709426,-78.5295742733146,CVS pharmacy,35.87115231617266,-78.52871287587472,Pharmacy
273,"Lakeside, Raleigh, NC",35.75241665,-78.7207568773055,Meadowoods Pool,35.753765,-78.716607,Pool
274,"Lakeside, Raleigh, NC",35.75241665,-78.7207568773055,Tryon Road & Dillard Drive,35.748497,-78.72097,Intersection
275,"Bristol, Raleigh, NC",35.766872,-78.59637,Dryer Vent Wizard,35.76859173547866,-78.59571933746338,Home Service
276,"Bristol, Raleigh, NC",35.766872,-78.59637,PAW Hands Free Sanitary Door Handle,35.7667,-78.6008,Other Repair Shop
277,"Colony Woods, Raleigh, NC",35.8576924,-78.6362284107777,Peking Garden,35.8555195749644,-78.63989359930486,Chinese Restaurant
278,"Colony Woods, Raleigh, NC",35.8576924,-78.6362284107777,Fifth Third Bank & ATM,35.85633747978416,-78.64048540592188,Bank
279,"Colony Woods, Raleigh, NC",35.8576924,-78.6362284107777,The Bull And Bear,35.85561589352165,-78.64032527404814,Bar
280,"Colony Woods, Raleigh, NC",35.8576924,-78.6362284107777,Cedar Hills Rotary Park,35.859279060233916,-78.63122666638029,Park
281,"Hunters Knoll, Raleigh, NC",35.8987715,-78.58260423104,Phil's Kitchen,35.89508438910937,-78.58463439845654,Restaurant
282,"Hunters Knoll, Raleigh, NC",35.8987715,-78.58260423104,Mulch Masters,35.90281340881976,-78.58420295879236,Sporting Goods Shop
283,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,The Cardinal,35.78962574787267,-78.64513787138469,Dive Bar
284,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Fred Fletcher Park,35.79310182799554,-78.64970684051514,Park
285,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Peace Camera,35.78852358445824,-78.64486518712633,Camera Store
286,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Flash House,35.78852566726682,-78.64651485020464,Dive Bar
287,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Peace Street Inspection Center,35.78882177011177,-78.64763393411187,Auto Garage
288,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Dunkin Donuts,35.79246375270181,-78.64176041757827,Donut Shop
289,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Cup O Jane,35.79373254586822,-78.6420762467817,Food Truck
290,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Urban Village,35.793008,-78.646513,Gift Shop
291,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Wine & Design,35.79007434944189,-78.64446986731677,Art Gallery
292,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,The Ruby Red,35.78973809855687,-78.64456195545674,Rock Club
293,"Glenwood Forest, Raleigh, NC",35.79292615,-78.6453989136656,Glam Lounge,35.78949368791695,-78.64487323104149,Cosmetics Shop
294,"Stone Creek, Raleigh, NC",33.563159,-84.030838,Perimeter Access System Services,33.563517,-84.031009,Business Service
295,"Stone Creek, Raleigh, NC",33.563159,-84.030838,Tru Pro Garage Door Repair & Welding,33.56350307640495,-84.02605533599854,Home Service
296,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Thai House,35.83701786223757,-78.61503526625539,Thai Restaurant
297,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Italian Kitchen,35.835393674496224,-78.61509298371625,Italian Restaurant
298,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,ALDI,35.83646788913895,-78.61507818864084,Grocery Store
299,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Subway,35.83537496540564,-78.61510980218256,Sandwich Place
300,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Wingstop,35.83630497052786,-78.61007755153001,Wings Joint
301,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Hibachi Japan,35.8354175881301,-78.61542709004945,Japanese Restaurant
302,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Los Tres Vaqueros,35.83814164772772,-78.61020251513415,Mexican Restaurant
303,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Hooters,35.8385462,-78.6118896,American Restaurant
304,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Pet Supplies Plus,35.835952003707796,-78.61519625165555,Pet Store
305,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Dollar Tree,35.83637498413702,-78.61035937923802,Discount Store
306,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Panda Express,35.839344,-78.612526,Chinese Restaurant
307,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,TGI Fridays,35.8391231307109,-78.61290358387578,American Restaurant
308,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,Firestone Complete Auto Care,35.83993742,-78.61223146,Automotive Shop
309,"Eastgate, Raleigh, NC",35.83616245,-78.6151115713049,McDonald's,35.83879214075264,-78.6115391633939,Fast Food Restaurant
310,"Sherwood Forest, Raleigh, NC",35.76930545,-78.5893142817645,Enterprise Rent A Car,35.770983,-78.591577,Rental Car Location
311,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Starbucks,35.855648745903316,-78.58055585547754,Coffee Shop
312,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Hampton Inn Raleigh-Capital Blvd. North,35.855972158244434,-78.57900633482586,Hotel
313,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Majestic Nail & Day Spa,35.85706281195612,-78.58162949330179,Nail Salon
314,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Carrabba's Italian Grill,35.85266612050282,-78.58090535184184,Italian Restaurant
315,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Crazy Fire Mongolian Grill,35.85567351459187,-78.57975658527982,Asian Restaurant
316,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Teach Me,35.85454563448358,-78.58234477900334,Arts & Crafts Store
317,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Olive Garden,35.85102613562758,-78.58140082749424,Italian Restaurant
318,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Wendy's,35.85034254163392,-78.57993856833667,Fast Food Restaurant
319,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,AT&T,35.855617,-78.580448,Mobile Phone Shop
320,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Enterprise Rent-A-Car,35.855927698782686,-78.58185768127441,Rental Car Location
321,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Hard Knocks,35.85543330586801,-78.58250216670798,Laser Tag
322,"Lincoln Villas, Raleigh, NC",35.8539442,-78.5778092767523,Michaels,35.857896149971815,-78.57984870672226,Arts & Crafts Store
323,"Greenpark Towns, Raleigh, NC",35.84198185,-78.594370403095,Green Road Park,35.840681843054384,-78.59229040314864,Park
324,"Greenpark Towns, Raleigh, NC",35.84198185,-78.594370403095,Green Road Community Center,35.840719895992294,-78.59103264760988,Playground
325,"Montclair, Raleigh, NC",35.8538551,-78.647687971137,The Honey Baked Ham Company,35.8535069,-78.6428902,Deli / Bodega
326,"Montclair, Raleigh, NC",35.8538551,-78.647687971137,Baskin-Robbins,35.853248450177276,-78.64299318292872,Ice Cream Shop
327,"Montclair, Raleigh, NC",35.8538551,-78.647687971137,Dunkin' Donuts,35.85308882758534,-78.64297886138635,Donut Shop
328,"Montclair, Raleigh, NC",35.8538551,-78.647687971137,North Hills Animal Hospital & Resort,35.85169262,-78.64359683,Veterinarian
329,"Amberfield, Raleigh, NC",35.8173355,-78.5555923,Good Faith Paint Co.,35.81813,-78.552921,Home Service
330,"Anderson Forest, Raleigh, NC",35.82333155,-78.630840830917,Redbox,35.820861,-78.62726,Video Store
331,"Anderson Forest, Raleigh, NC",35.82333155,-78.630840830917,Crabtree Creek Trailhead,35.82128640047033,-78.6349005832817,Trail
332,"Isle Forest, Raleigh, NC",35.7726517,-78.6841708,Varsity & Avent Ferry,35.775375806662225,-78.68131442185181,Intersection
333,"Isle Forest, Raleigh, NC",35.7726517,-78.6841708,Wolfline Bus Stop on Crest Rd @ Burt Dr,35.776197851546996,-78.68492003720431,Bus Station
334,"Isle Forest, Raleigh, NC",35.7726517,-78.6841708,Pearl,35.770738778436865,-78.68915688399458,Chinese Restaurant
335,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Beasley's Chicken + Honey,35.77696765158057,-78.63817533537843,Southern / Soul Food Restaurant
336,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Sitti,35.77823720800241,-78.63826636528833,Mediterranean Restaurant
337,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Sono,35.7759185,-78.6385616,Sushi Restaurant
338,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,lucettegrace,35.777265701471045,-78.64018852503459,Bakery
339,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Garland,35.77694680364745,-78.63988684178685,Asian Restaurant
340,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Foundation,35.777751232806416,-78.63916995885789,Cocktail Bar
341,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Raleigh Raw,35.77830785990888,-78.63960986451752,Juice Bar
342,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Gravy,35.778481842755454,-78.63814279051725,Italian Restaurant
343,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,The Morning Times,35.778248227541326,-78.63879600722534,Coffee Shop
344,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Capital Club 16,35.777000802294666,-78.64018863351006,Gastropub
345,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Bittersweet,35.77688144129554,-78.63872386687156,Cocktail Bar
346,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Trophy Tap & Table,35.77741730595741,-78.63818405525227,American Restaurant
347,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Deco,35.77827057414117,-78.64013088640586,Gift Shop
348,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Death & Taxes,35.77824489697241,-78.64037505900414,American Restaurant
349,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Kings,35.776929348869245,-78.6397994738686,Music Venue
350,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Father & Son Antiques,35.77827619344786,-78.64073866606371,Antique Shop
351,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,The Raleigh Times Bar,35.77824597779231,-78.63854202832822,Gastropub
352,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,St. Roch Fine Oysters + Bar,35.77749384669648,-78.63815310834273,Seafood Restaurant
353,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,City Club Raleigh,35.778660849380216,-78.63969415426254,Event Space
354,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Clyde Cooper's Barbecue,35.77625449179692,-78.63831427516594,BBQ Joint
355,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Bida Manda Laotian Restaurant and Bar,35.77722725876699,-78.63681194044996,Asian Restaurant
356,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Whiskey Kitchen,35.77686125478077,-78.64211082458496,Southern / Soul Food Restaurant
357,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Fox Liquor Bar,35.77699045079059,-78.63825424797324,Cocktail Bar
358,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Buku: Global Street Food,35.775414606081064,-78.63814571014775,Asian Restaurant
359,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Brewery Bhavana,35.777424987669576,-78.636864724695,Brewery
360,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Gallo Pelón,35.77931957146792,-78.63851692796818,Cocktail Bar
361,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,Centro,35.77923559426749,-78.63826359808532,Mexican Restaurant
362,"Kings Ridge, Raleigh, NC",35.77714075,-78.63981465,The Green Light Bar,35.7781639289765,-78.63790556696199,Lounge
